# z [mm] 	 bx [T] 	 by [T]
2.04745e-01	0.00000e+00	-5.62582e-01
2.04795e-01	0.00000e+00	-5.62584e-01
2.04845e-01	0.00000e+00	-5.62585e-01
2.04895e-01	0.00000e+00	-5.62587e-01
2.04945e-01	0.00000e+00	-5.62588e-01
2.04995e-01	0.00000e+00	-5.62590e-01
2.05045e-01	0.00000e+00	-5.62591e-01
2.05095e-01	0.00000e+00	-5.62593e-01
2.05145e-01	0.00000e+00	-5.62594e-01
2.05195e-01	0.00000e+00	-5.62596e-01
2.05245e-01	0.00000e+00	-5.62597e-01
2.05295e-01	0.00000e+00	-5.62599e-01
2.05345e-01	0.00000e+00	-5.62600e-01
2.05395e-01	0.00000e+00	-5.62602e-01
2.05445e-01	0.00000e+00	-5.62603e-01
2.05495e-01	0.00000e+00	-5.62605e-01
2.05545e-01	0.00000e+00	-5.62606e-01
2.05595e-01	0.00000e+00	-5.62608e-01
2.05645e-01	0.00000e+00	-5.62610e-01
2.05695e-01	0.00000e+00	-5.62611e-01
2.05745e-01	0.00000e+00	-5.62613e-01
2.05795e-01	0.00000e+00	-5.62614e-01
2.05845e-01	0.00000e+00	-5.62616e-01
2.05895e-01	0.00000e+00	-5.62617e-01
2.05945e-01	0.00000e+00	-5.62619e-01
2.05995e-01	0.00000e+00	-5.62620e-01
2.06045e-01	0.00000e+00	-5.62622e-01
2.06095e-01	0.00000e+00	-5.62623e-01
2.06145e-01	0.00000e+00	-5.62625e-01
2.06195e-01	0.00000e+00	-5.62626e-01
2.06245e-01	0.00000e+00	-5.62628e-01
2.06295e-01	0.00000e+00	-5.62630e-01
2.06345e-01	0.00000e+00	-5.62631e-01
2.06395e-01	0.00000e+00	-5.62633e-01
2.06445e-01	0.00000e+00	-5.62634e-01
2.06495e-01	0.00000e+00	-5.62636e-01
2.06545e-01	0.00000e+00	-5.62637e-01
2.06595e-01	0.00000e+00	-5.62639e-01
2.06645e-01	0.00000e+00	-5.62640e-01
2.06695e-01	0.00000e+00	-5.62642e-01
2.06745e-01	0.00000e+00	-5.62643e-01
2.06795e-01	0.00000e+00	-5.62645e-01
2.06845e-01	0.00000e+00	-5.62647e-01
2.06895e-01	0.00000e+00	-5.62648e-01
2.06945e-01	0.00000e+00	-5.62650e-01
2.06995e-01	0.00000e+00	-5.62651e-01
2.07045e-01	0.00000e+00	-5.62653e-01
2.07095e-01	0.00000e+00	-5.62654e-01
2.07145e-01	0.00000e+00	-5.62656e-01
2.07195e-01	0.00000e+00	-5.62658e-01
2.07245e-01	0.00000e+00	-5.62659e-01
2.07295e-01	0.00000e+00	-5.62661e-01
2.07345e-01	0.00000e+00	-5.62662e-01
2.07395e-01	0.00000e+00	-5.62664e-01
2.07445e-01	0.00000e+00	-5.62665e-01
2.07495e-01	0.00000e+00	-5.62667e-01
2.07545e-01	0.00000e+00	-5.62669e-01
2.07595e-01	0.00000e+00	-5.62670e-01
2.07645e-01	0.00000e+00	-5.62672e-01
2.07695e-01	0.00000e+00	-5.62673e-01
2.07745e-01	0.00000e+00	-5.62675e-01
2.07795e-01	0.00000e+00	-5.62676e-01
2.07845e-01	0.00000e+00	-5.62678e-01
2.07895e-01	0.00000e+00	-5.62680e-01
2.07945e-01	0.00000e+00	-5.62681e-01
2.07995e-01	0.00000e+00	-5.62683e-01
2.08045e-01	0.00000e+00	-5.62684e-01
2.08095e-01	0.00000e+00	-5.62686e-01
2.08145e-01	0.00000e+00	-5.62688e-01
2.08195e-01	0.00000e+00	-5.62689e-01
2.08245e-01	0.00000e+00	-5.62691e-01
2.08295e-01	0.00000e+00	-5.62692e-01
2.08345e-01	0.00000e+00	-5.62694e-01
2.08395e-01	0.00000e+00	-5.62695e-01
2.08445e-01	0.00000e+00	-5.62697e-01
2.08495e-01	0.00000e+00	-5.62699e-01
2.08545e-01	0.00000e+00	-5.62700e-01
2.08595e-01	0.00000e+00	-5.62702e-01
2.08645e-01	0.00000e+00	-5.62703e-01
2.08695e-01	0.00000e+00	-5.62705e-01
2.08745e-01	0.00000e+00	-5.62707e-01
2.08795e-01	0.00000e+00	-5.62708e-01
2.08845e-01	0.00000e+00	-5.62710e-01
2.08895e-01	0.00000e+00	-5.62711e-01
2.08945e-01	0.00000e+00	-5.62713e-01
2.08995e-01	0.00000e+00	-5.62715e-01
2.09045e-01	0.00000e+00	-5.62716e-01
2.09095e-01	0.00000e+00	-5.62718e-01
2.09145e-01	0.00000e+00	-5.62719e-01
2.09195e-01	0.00000e+00	-5.62721e-01
2.09245e-01	0.00000e+00	-5.62723e-01
2.09295e-01	0.00000e+00	-5.62724e-01
2.09345e-01	0.00000e+00	-5.62726e-01
2.09395e-01	0.00000e+00	-5.62728e-01
2.09445e-01	0.00000e+00	-5.62729e-01
2.09495e-01	0.00000e+00	-5.62731e-01
2.09545e-01	0.00000e+00	-5.62732e-01
2.09595e-01	0.00000e+00	-5.62734e-01
2.09645e-01	0.00000e+00	-5.62736e-01
2.09695e-01	0.00000e+00	-5.62737e-01
2.09745e-01	0.00000e+00	-5.62739e-01
2.09795e-01	0.00000e+00	-5.62740e-01
2.09845e-01	0.00000e+00	-5.62742e-01
2.09895e-01	0.00000e+00	-5.62744e-01
2.09945e-01	0.00000e+00	-5.62745e-01
2.09995e-01	0.00000e+00	-5.62747e-01
2.10045e-01	0.00000e+00	-5.62749e-01
2.10095e-01	0.00000e+00	-5.62750e-01
2.10145e-01	0.00000e+00	-5.62752e-01
2.10195e-01	0.00000e+00	-5.62753e-01
2.10245e-01	0.00000e+00	-5.62755e-01
2.10295e-01	0.00000e+00	-5.62757e-01
2.10345e-01	0.00000e+00	-5.62758e-01
2.10395e-01	0.00000e+00	-5.62760e-01
2.10445e-01	0.00000e+00	-5.62762e-01
2.10495e-01	0.00000e+00	-5.62763e-01
2.10545e-01	0.00000e+00	-5.62765e-01
2.10595e-01	0.00000e+00	-5.62766e-01
2.10645e-01	0.00000e+00	-5.62768e-01
2.10695e-01	0.00000e+00	-5.62770e-01
2.10745e-01	0.00000e+00	-5.62771e-01
2.10795e-01	0.00000e+00	-5.62773e-01
2.10845e-01	0.00000e+00	-5.62775e-01
2.10895e-01	0.00000e+00	-5.62776e-01
2.10945e-01	0.00000e+00	-5.62778e-01
2.10995e-01	0.00000e+00	-5.62780e-01
2.11045e-01	0.00000e+00	-5.62781e-01
2.11095e-01	0.00000e+00	-5.62783e-01
2.11145e-01	0.00000e+00	-5.62785e-01
2.11195e-01	0.00000e+00	-5.62786e-01
2.11245e-01	0.00000e+00	-5.62788e-01
2.11295e-01	0.00000e+00	-5.62790e-01
2.11345e-01	0.00000e+00	-5.62791e-01
2.11395e-01	0.00000e+00	-5.62793e-01
2.11445e-01	0.00000e+00	-5.62794e-01
2.11495e-01	0.00000e+00	-5.62796e-01
2.11545e-01	0.00000e+00	-5.62798e-01
2.11595e-01	0.00000e+00	-5.62799e-01
2.11645e-01	0.00000e+00	-5.62801e-01
2.11695e-01	0.00000e+00	-5.62803e-01
2.11745e-01	0.00000e+00	-5.62804e-01
2.11795e-01	0.00000e+00	-5.62806e-01
2.11845e-01	0.00000e+00	-5.62808e-01
2.11895e-01	0.00000e+00	-5.62809e-01
2.11945e-01	0.00000e+00	-5.62811e-01
2.11995e-01	0.00000e+00	-5.62813e-01
2.12045e-01	0.00000e+00	-5.62814e-01
2.12095e-01	0.00000e+00	-5.62816e-01
2.12145e-01	0.00000e+00	-5.62818e-01
2.12195e-01	0.00000e+00	-5.62820e-01
2.12245e-01	0.00000e+00	-5.62821e-01
2.12295e-01	0.00000e+00	-5.62823e-01
2.12345e-01	0.00000e+00	-5.62825e-01
2.12395e-01	0.00000e+00	-5.62826e-01
2.12445e-01	0.00000e+00	-5.62828e-01
2.12495e-01	0.00000e+00	-5.62830e-01
2.12545e-01	0.00000e+00	-5.62831e-01
2.12595e-01	0.00000e+00	-5.62833e-01
2.12645e-01	0.00000e+00	-5.62835e-01
2.12695e-01	0.00000e+00	-5.62836e-01
2.12745e-01	0.00000e+00	-5.62838e-01
2.12795e-01	0.00000e+00	-5.62840e-01
2.12845e-01	0.00000e+00	-5.62841e-01
2.12895e-01	0.00000e+00	-5.62843e-01
2.12945e-01	0.00000e+00	-5.62845e-01
2.12995e-01	0.00000e+00	-5.62846e-01
2.13045e-01	0.00000e+00	-5.62848e-01
2.13095e-01	0.00000e+00	-5.62850e-01
2.13145e-01	0.00000e+00	-5.62851e-01
2.13195e-01	0.00000e+00	-5.62853e-01
2.13245e-01	0.00000e+00	-5.62855e-01
2.13295e-01	0.00000e+00	-5.62857e-01
2.13345e-01	0.00000e+00	-5.62858e-01
2.13395e-01	0.00000e+00	-5.62860e-01
2.13445e-01	0.00000e+00	-5.62862e-01
2.13495e-01	0.00000e+00	-5.62863e-01
2.13545e-01	0.00000e+00	-5.62865e-01
2.13595e-01	0.00000e+00	-5.62867e-01
2.13645e-01	0.00000e+00	-5.62868e-01
2.13695e-01	0.00000e+00	-5.62870e-01
2.13745e-01	0.00000e+00	-5.62872e-01
2.13795e-01	0.00000e+00	-5.62874e-01
2.13845e-01	0.00000e+00	-5.62875e-01
2.13895e-01	0.00000e+00	-5.62877e-01
2.13945e-01	0.00000e+00	-5.62879e-01
2.13995e-01	0.00000e+00	-5.62880e-01
2.14045e-01	0.00000e+00	-5.62882e-01
2.14095e-01	0.00000e+00	-5.62884e-01
2.14145e-01	0.00000e+00	-5.62885e-01
2.14195e-01	0.00000e+00	-5.62887e-01
2.14245e-01	0.00000e+00	-5.62889e-01
2.14295e-01	0.00000e+00	-5.62891e-01
2.14345e-01	0.00000e+00	-5.62892e-01
2.14395e-01	0.00000e+00	-5.62894e-01
2.14445e-01	0.00000e+00	-5.62896e-01
2.14495e-01	0.00000e+00	-5.62898e-01
2.14545e-01	0.00000e+00	-5.62899e-01
2.14595e-01	0.00000e+00	-5.62901e-01
2.14645e-01	0.00000e+00	-5.62903e-01
2.14695e-01	0.00000e+00	-5.62904e-01
2.14745e-01	0.00000e+00	-5.62906e-01
2.14795e-01	0.00000e+00	-5.62908e-01
2.14845e-01	0.00000e+00	-5.62910e-01
2.14895e-01	0.00000e+00	-5.62911e-01
2.14945e-01	0.00000e+00	-5.62913e-01
2.14995e-01	0.00000e+00	-5.62915e-01
2.15045e-01	0.00000e+00	-5.62917e-01
2.15095e-01	0.00000e+00	-5.62918e-01
2.15145e-01	0.00000e+00	-5.62920e-01
2.15195e-01	0.00000e+00	-5.62922e-01
2.15245e-01	0.00000e+00	-5.62923e-01
2.15295e-01	0.00000e+00	-5.62925e-01
2.15345e-01	0.00000e+00	-5.62927e-01
2.15395e-01	0.00000e+00	-5.62929e-01
2.15445e-01	0.00000e+00	-5.62930e-01
2.15495e-01	0.00000e+00	-5.62932e-01
2.15545e-01	0.00000e+00	-5.62934e-01
2.15595e-01	0.00000e+00	-5.62936e-01
2.15645e-01	0.00000e+00	-5.62937e-01
2.15695e-01	0.00000e+00	-5.62939e-01
2.15745e-01	0.00000e+00	-5.62941e-01
2.15795e-01	0.00000e+00	-5.62943e-01
2.15845e-01	0.00000e+00	-5.62944e-01
2.15895e-01	0.00000e+00	-5.62946e-01
2.15945e-01	0.00000e+00	-5.62948e-01
2.15995e-01	0.00000e+00	-5.62950e-01
2.16045e-01	0.00000e+00	-5.62951e-01
2.16095e-01	0.00000e+00	-5.62953e-01
2.16145e-01	0.00000e+00	-5.62955e-01
2.16195e-01	0.00000e+00	-5.62957e-01
2.16245e-01	0.00000e+00	-5.62958e-01
2.16295e-01	0.00000e+00	-5.62960e-01
2.16345e-01	0.00000e+00	-5.62962e-01
2.16395e-01	0.00000e+00	-5.62964e-01
2.16445e-01	0.00000e+00	-5.62965e-01
2.16495e-01	0.00000e+00	-5.62967e-01
2.16545e-01	0.00000e+00	-5.62969e-01
2.16595e-01	0.00000e+00	-5.62971e-01
2.16645e-01	0.00000e+00	-5.62973e-01
2.16695e-01	0.00000e+00	-5.62974e-01
2.16745e-01	0.00000e+00	-5.62976e-01
2.16795e-01	0.00000e+00	-5.62978e-01
2.16845e-01	0.00000e+00	-5.62980e-01
2.16895e-01	0.00000e+00	-5.62981e-01
2.16945e-01	0.00000e+00	-5.62983e-01
2.16995e-01	0.00000e+00	-5.62985e-01
2.17045e-01	0.00000e+00	-5.62987e-01
2.17095e-01	0.00000e+00	-5.62988e-01
2.17145e-01	0.00000e+00	-5.62990e-01
2.17195e-01	0.00000e+00	-5.62992e-01
2.17245e-01	0.00000e+00	-5.62994e-01
2.17295e-01	0.00000e+00	-5.62996e-01
2.17345e-01	0.00000e+00	-5.62997e-01
2.17395e-01	0.00000e+00	-5.62999e-01
2.17445e-01	0.00000e+00	-5.63001e-01
2.17495e-01	0.00000e+00	-5.63003e-01
2.17545e-01	0.00000e+00	-5.63004e-01
2.17595e-01	0.00000e+00	-5.63006e-01
2.17645e-01	0.00000e+00	-5.63008e-01
2.17695e-01	0.00000e+00	-5.63010e-01
2.17745e-01	0.00000e+00	-5.63012e-01
2.17795e-01	0.00000e+00	-5.63013e-01
2.17845e-01	0.00000e+00	-5.63015e-01
2.17895e-01	0.00000e+00	-5.63017e-01
2.17945e-01	0.00000e+00	-5.63019e-01
2.17995e-01	0.00000e+00	-5.63021e-01
2.18044e-01	0.00000e+00	-5.63022e-01
2.18094e-01	0.00000e+00	-5.63024e-01
2.18144e-01	0.00000e+00	-5.63026e-01
2.18194e-01	0.00000e+00	-5.63028e-01
2.18244e-01	0.00000e+00	-5.63030e-01
2.18294e-01	0.00000e+00	-5.63031e-01
2.18344e-01	0.00000e+00	-5.63033e-01
2.18394e-01	0.00000e+00	-5.63035e-01
2.18444e-01	0.00000e+00	-5.63037e-01
2.18494e-01	0.00000e+00	-5.63039e-01
2.18544e-01	0.00000e+00	-5.63040e-01
2.18594e-01	0.00000e+00	-5.63042e-01
2.18644e-01	0.00000e+00	-5.63044e-01
2.18694e-01	0.00000e+00	-5.63046e-01
2.18744e-01	0.00000e+00	-5.63048e-01
2.18794e-01	0.00000e+00	-5.63049e-01
2.18844e-01	0.00000e+00	-5.63051e-01
2.18894e-01	0.00000e+00	-5.63053e-01
2.18944e-01	0.00000e+00	-5.63055e-01
2.18994e-01	0.00000e+00	-5.63057e-01
2.19044e-01	0.00000e+00	-5.63059e-01
2.19094e-01	0.00000e+00	-5.63060e-01
2.19144e-01	0.00000e+00	-5.63062e-01
2.19194e-01	0.00000e+00	-5.63064e-01
2.19244e-01	0.00000e+00	-5.63066e-01
2.19294e-01	0.00000e+00	-5.63068e-01
2.19344e-01	0.00000e+00	-5.63069e-01
2.19394e-01	0.00000e+00	-5.63071e-01
2.19444e-01	0.00000e+00	-5.63073e-01
2.19494e-01	0.00000e+00	-5.63075e-01
2.19544e-01	0.00000e+00	-5.63077e-01
2.19594e-01	0.00000e+00	-5.63079e-01
2.19644e-01	0.00000e+00	-5.63080e-01
2.19694e-01	0.00000e+00	-5.63082e-01
2.19744e-01	0.00000e+00	-5.63084e-01
2.19794e-01	0.00000e+00	-5.63086e-01
2.19844e-01	0.00000e+00	-5.63088e-01
2.19894e-01	0.00000e+00	-5.63090e-01
2.19944e-01	0.00000e+00	-5.63091e-01
2.19994e-01	0.00000e+00	-5.63093e-01
2.20044e-01	0.00000e+00	-5.63095e-01
2.20094e-01	0.00000e+00	-5.63097e-01
2.20144e-01	0.00000e+00	-5.63099e-01
2.20194e-01	0.00000e+00	-5.63101e-01
2.20244e-01	0.00000e+00	-5.63102e-01
2.20294e-01	0.00000e+00	-5.63104e-01
2.20344e-01	0.00000e+00	-5.63106e-01
2.20394e-01	0.00000e+00	-5.63108e-01
2.20444e-01	0.00000e+00	-5.63110e-01
2.20494e-01	0.00000e+00	-5.63112e-01
2.20544e-01	0.00000e+00	-5.63114e-01
2.20594e-01	0.00000e+00	-5.63115e-01
2.20644e-01	0.00000e+00	-5.63117e-01
2.20694e-01	0.00000e+00	-5.63119e-01
2.20744e-01	0.00000e+00	-5.63121e-01
2.20794e-01	0.00000e+00	-5.63123e-01
2.20844e-01	0.00000e+00	-5.63125e-01
2.20894e-01	0.00000e+00	-5.63127e-01
2.20944e-01	0.00000e+00	-5.63128e-01
2.20994e-01	0.00000e+00	-5.63130e-01
2.21044e-01	0.00000e+00	-5.63132e-01
2.21094e-01	0.00000e+00	-5.63134e-01
2.21144e-01	0.00000e+00	-5.63136e-01
2.21194e-01	0.00000e+00	-5.63138e-01
2.21244e-01	0.00000e+00	-5.63140e-01
2.21294e-01	0.00000e+00	-5.63141e-01
2.21344e-01	0.00000e+00	-5.63143e-01
2.21394e-01	0.00000e+00	-5.63145e-01
2.21444e-01	0.00000e+00	-5.63147e-01
2.21494e-01	0.00000e+00	-5.63149e-01
2.21544e-01	0.00000e+00	-5.63151e-01
2.21594e-01	0.00000e+00	-5.63153e-01
2.21644e-01	0.00000e+00	-5.63154e-01
2.21694e-01	0.00000e+00	-5.63156e-01
2.21744e-01	0.00000e+00	-5.63158e-01
2.21794e-01	0.00000e+00	-5.63160e-01
2.21844e-01	0.00000e+00	-5.63162e-01
2.21894e-01	0.00000e+00	-5.63164e-01
2.21944e-01	0.00000e+00	-5.63166e-01
2.21994e-01	0.00000e+00	-5.63168e-01
2.22044e-01	0.00000e+00	-5.63170e-01
2.22094e-01	0.00000e+00	-5.63171e-01
2.22144e-01	0.00000e+00	-5.63173e-01
2.22194e-01	0.00000e+00	-5.63175e-01
2.22244e-01	0.00000e+00	-5.63177e-01
2.22294e-01	0.00000e+00	-5.63179e-01
2.22344e-01	0.00000e+00	-5.63181e-01
2.22394e-01	0.00000e+00	-5.63183e-01
2.22444e-01	0.00000e+00	-5.63185e-01
2.22494e-01	0.00000e+00	-5.63186e-01
2.22544e-01	0.00000e+00	-5.63188e-01
2.22594e-01	0.00000e+00	-5.63190e-01
2.22644e-01	0.00000e+00	-5.63192e-01
2.22694e-01	0.00000e+00	-5.63194e-01
2.22744e-01	0.00000e+00	-5.63196e-01
2.22794e-01	0.00000e+00	-5.63198e-01
2.22844e-01	0.00000e+00	-5.63200e-01
2.22894e-01	0.00000e+00	-5.63202e-01
2.22944e-01	0.00000e+00	-5.63204e-01
2.22994e-01	0.00000e+00	-5.63205e-01
2.23044e-01	0.00000e+00	-5.63207e-01
2.23094e-01	0.00000e+00	-5.63209e-01
2.23144e-01	0.00000e+00	-5.63211e-01
2.23194e-01	0.00000e+00	-5.63213e-01
2.23244e-01	0.00000e+00	-5.63215e-01
2.23294e-01	0.00000e+00	-5.63217e-01
2.23344e-01	0.00000e+00	-5.63219e-01
2.23394e-01	0.00000e+00	-5.63221e-01
2.23444e-01	0.00000e+00	-5.63223e-01
2.23494e-01	0.00000e+00	-5.63225e-01
2.23544e-01	0.00000e+00	-5.63226e-01
2.23594e-01	0.00000e+00	-5.63228e-01
2.23644e-01	0.00000e+00	-5.63230e-01
2.23694e-01	0.00000e+00	-5.63232e-01
2.23744e-01	0.00000e+00	-5.63234e-01
2.23794e-01	0.00000e+00	-5.63236e-01
2.23844e-01	0.00000e+00	-5.63238e-01
2.23894e-01	0.00000e+00	-5.63240e-01
2.23944e-01	0.00000e+00	-5.63242e-01
2.23994e-01	0.00000e+00	-5.63244e-01
2.24044e-01	0.00000e+00	-5.63246e-01
2.24094e-01	0.00000e+00	-5.63248e-01
2.24144e-01	0.00000e+00	-5.63249e-01
2.24194e-01	0.00000e+00	-5.63251e-01
2.24244e-01	0.00000e+00	-5.63253e-01
2.24294e-01	0.00000e+00	-5.63255e-01
2.24344e-01	0.00000e+00	-5.63257e-01
2.24394e-01	0.00000e+00	-5.63259e-01
2.24444e-01	0.00000e+00	-5.63261e-01
2.24494e-01	0.00000e+00	-5.63263e-01
2.24544e-01	0.00000e+00	-5.63265e-01
2.24594e-01	0.00000e+00	-5.63267e-01
2.24644e-01	0.00000e+00	-5.63269e-01
2.24694e-01	0.00000e+00	-5.63271e-01
2.24744e-01	0.00000e+00	-5.63273e-01
2.24794e-01	0.00000e+00	-5.63275e-01
2.24844e-01	0.00000e+00	-5.63277e-01
2.24894e-01	0.00000e+00	-5.63278e-01
2.24944e-01	0.00000e+00	-5.63280e-01
2.24994e-01	0.00000e+00	-5.63282e-01
2.25044e-01	0.00000e+00	-5.63284e-01
2.25094e-01	0.00000e+00	-5.63286e-01
2.25144e-01	0.00000e+00	-5.63288e-01
2.25194e-01	0.00000e+00	-5.63290e-01
2.25244e-01	0.00000e+00	-5.63292e-01
2.25294e-01	0.00000e+00	-5.63294e-01
2.25344e-01	0.00000e+00	-5.63296e-01
2.25394e-01	0.00000e+00	-5.63298e-01
2.25444e-01	0.00000e+00	-5.63300e-01
2.25494e-01	0.00000e+00	-5.63302e-01
2.25544e-01	0.00000e+00	-5.63304e-01
2.25594e-01	0.00000e+00	-5.63306e-01
2.25644e-01	0.00000e+00	-5.63308e-01
2.25694e-01	0.00000e+00	-5.63310e-01
2.25744e-01	0.00000e+00	-5.63312e-01
2.25794e-01	0.00000e+00	-5.63314e-01
2.25844e-01	0.00000e+00	-5.63316e-01
2.25894e-01	0.00000e+00	-5.63317e-01
2.25944e-01	0.00000e+00	-5.63319e-01
2.25994e-01	0.00000e+00	-5.63321e-01
2.26044e-01	0.00000e+00	-5.63323e-01
2.26094e-01	0.00000e+00	-5.63325e-01
2.26144e-01	0.00000e+00	-5.63327e-01
2.26194e-01	0.00000e+00	-5.63329e-01
2.26244e-01	0.00000e+00	-5.63331e-01
2.26294e-01	0.00000e+00	-5.63333e-01
2.26344e-01	0.00000e+00	-5.63335e-01
2.26394e-01	0.00000e+00	-5.63337e-01
2.26444e-01	0.00000e+00	-5.63339e-01
2.26494e-01	0.00000e+00	-5.63341e-01
2.26544e-01	0.00000e+00	-5.63343e-01
2.26594e-01	0.00000e+00	-5.63345e-01
2.26644e-01	0.00000e+00	-5.63347e-01
2.26694e-01	0.00000e+00	-5.63349e-01
2.26744e-01	0.00000e+00	-5.63351e-01
2.26794e-01	0.00000e+00	-5.63353e-01
2.26844e-01	0.00000e+00	-5.63355e-01
2.26894e-01	0.00000e+00	-5.63357e-01
2.26944e-01	0.00000e+00	-5.63359e-01
2.26994e-01	0.00000e+00	-5.63361e-01
2.27044e-01	0.00000e+00	-5.63363e-01
2.27094e-01	0.00000e+00	-5.63365e-01
2.27144e-01	0.00000e+00	-5.63367e-01
2.27194e-01	0.00000e+00	-5.63369e-01
2.27244e-01	0.00000e+00	-5.63371e-01
2.27294e-01	0.00000e+00	-5.63373e-01
2.27344e-01	0.00000e+00	-5.63375e-01
2.27394e-01	0.00000e+00	-5.63377e-01
2.27444e-01	0.00000e+00	-5.63379e-01
2.27494e-01	0.00000e+00	-5.63381e-01
2.27544e-01	0.00000e+00	-5.63383e-01
2.27594e-01	0.00000e+00	-5.63385e-01
2.27644e-01	0.00000e+00	-5.63387e-01
2.27694e-01	0.00000e+00	-5.63389e-01
2.27744e-01	0.00000e+00	-5.63391e-01
2.27794e-01	0.00000e+00	-5.63393e-01
2.27844e-01	0.00000e+00	-5.63395e-01
2.27894e-01	0.00000e+00	-5.63397e-01
2.27944e-01	0.00000e+00	-5.63399e-01
2.27994e-01	0.00000e+00	-5.63401e-01
2.28044e-01	0.00000e+00	-5.63403e-01
2.28094e-01	0.00000e+00	-5.63405e-01
2.28144e-01	0.00000e+00	-5.63407e-01
2.28194e-01	0.00000e+00	-5.63409e-01
2.28244e-01	0.00000e+00	-5.63411e-01
2.28294e-01	0.00000e+00	-5.63413e-01
2.28344e-01	0.00000e+00	-5.63415e-01
2.28394e-01	0.00000e+00	-5.63417e-01
2.28444e-01	0.00000e+00	-5.63419e-01
2.28494e-01	0.00000e+00	-5.63421e-01
2.28544e-01	0.00000e+00	-5.63423e-01
2.28594e-01	0.00000e+00	-5.63425e-01
2.28644e-01	0.00000e+00	-5.63427e-01
2.28694e-01	0.00000e+00	-5.63429e-01
2.28744e-01	0.00000e+00	-5.63431e-01
2.28794e-01	0.00000e+00	-5.63433e-01
2.28844e-01	0.00000e+00	-5.63435e-01
2.28894e-01	0.00000e+00	-5.63437e-01
2.28944e-01	0.00000e+00	-5.63439e-01
2.28994e-01	0.00000e+00	-5.63441e-01
2.29044e-01	0.00000e+00	-5.63443e-01
2.29094e-01	0.00000e+00	-5.63445e-01
2.29144e-01	0.00000e+00	-5.63447e-01
2.29194e-01	0.00000e+00	-5.63449e-01
2.29244e-01	0.00000e+00	-5.63451e-01
2.29294e-01	0.00000e+00	-5.63453e-01
2.29344e-01	0.00000e+00	-5.63455e-01
2.29394e-01	0.00000e+00	-5.63457e-01
2.29444e-01	0.00000e+00	-5.63460e-01
2.29494e-01	0.00000e+00	-5.63462e-01
2.29544e-01	0.00000e+00	-5.63464e-01
2.29594e-01	0.00000e+00	-5.63466e-01
2.29644e-01	0.00000e+00	-5.63468e-01
2.29694e-01	0.00000e+00	-5.63470e-01
2.29744e-01	0.00000e+00	-5.63472e-01
2.29794e-01	0.00000e+00	-5.63474e-01
2.29844e-01	0.00000e+00	-5.63476e-01
2.29894e-01	0.00000e+00	-5.63478e-01
2.29944e-01	0.00000e+00	-5.63480e-01
2.29994e-01	0.00000e+00	-5.63482e-01
2.30044e-01	0.00000e+00	-5.63484e-01
2.30094e-01	0.00000e+00	-5.63486e-01
2.30144e-01	0.00000e+00	-5.63488e-01
2.30194e-01	0.00000e+00	-5.63490e-01
2.30244e-01	0.00000e+00	-5.63492e-01
2.30294e-01	0.00000e+00	-5.63494e-01
2.30344e-01	0.00000e+00	-5.63496e-01
2.30394e-01	0.00000e+00	-5.63498e-01
2.30444e-01	0.00000e+00	-5.63501e-01
2.30494e-01	0.00000e+00	-5.63503e-01
2.30544e-01	0.00000e+00	-5.63505e-01
2.30593e-01	0.00000e+00	-5.63507e-01
2.30643e-01	0.00000e+00	-5.63509e-01
2.30693e-01	0.00000e+00	-5.63511e-01
2.30743e-01	0.00000e+00	-5.63513e-01
2.30793e-01	0.00000e+00	-5.63515e-01
2.30843e-01	0.00000e+00	-5.63517e-01
2.30893e-01	0.00000e+00	-5.63519e-01
2.30943e-01	0.00000e+00	-5.63521e-01
2.30993e-01	0.00000e+00	-5.63523e-01
2.31043e-01	0.00000e+00	-5.63525e-01
2.31093e-01	0.00000e+00	-5.63527e-01
2.31143e-01	0.00000e+00	-5.63529e-01
2.31193e-01	0.00000e+00	-5.63532e-01
2.31243e-01	0.00000e+00	-5.63534e-01
2.31293e-01	0.00000e+00	-5.63536e-01
2.31343e-01	0.00000e+00	-5.63538e-01
2.31393e-01	0.00000e+00	-5.63540e-01
2.31443e-01	0.00000e+00	-5.63542e-01
2.31493e-01	0.00000e+00	-5.63544e-01
2.31543e-01	0.00000e+00	-5.63546e-01
2.31593e-01	0.00000e+00	-5.63548e-01
2.31643e-01	0.00000e+00	-5.63550e-01
2.31693e-01	0.00000e+00	-5.63552e-01
2.31743e-01	0.00000e+00	-5.63554e-01
2.31793e-01	0.00000e+00	-5.63556e-01
2.31843e-01	0.00000e+00	-5.63559e-01
2.31893e-01	0.00000e+00	-5.63561e-01
2.31943e-01	0.00000e+00	-5.63563e-01
2.31993e-01	0.00000e+00	-5.63565e-01
2.32043e-01	0.00000e+00	-5.63567e-01
2.32093e-01	0.00000e+00	-5.63569e-01
2.32143e-01	0.00000e+00	-5.63571e-01
2.32193e-01	0.00000e+00	-5.63573e-01
2.32243e-01	0.00000e+00	-5.63575e-01
2.32293e-01	0.00000e+00	-5.63577e-01
2.32343e-01	0.00000e+00	-5.63580e-01
2.32393e-01	0.00000e+00	-5.63582e-01
2.32443e-01	0.00000e+00	-5.63584e-01
2.32493e-01	0.00000e+00	-5.63586e-01
2.32543e-01	0.00000e+00	-5.63588e-01
2.32593e-01	0.00000e+00	-5.63590e-01
2.32643e-01	0.00000e+00	-5.63592e-01
