# z [mm] 	 bx [T] 	 by [T]
2.11695e-01	0.00000e+00	-5.66006e-01
2.11795e-01	0.00000e+00	-5.66003e-01
2.11895e-01	0.00000e+00	-5.65999e-01
2.11995e-01	0.00000e+00	-5.65996e-01
2.12095e-01	0.00000e+00	-5.65992e-01
2.12195e-01	0.00000e+00	-5.65988e-01
2.12295e-01	0.00000e+00	-5.65985e-01
2.12395e-01	0.00000e+00	-5.65981e-01
2.12495e-01	0.00000e+00	-5.65978e-01
2.12595e-01	0.00000e+00	-5.65974e-01
2.12695e-01	0.00000e+00	-5.65971e-01
2.12795e-01	0.00000e+00	-5.65967e-01
2.12895e-01	0.00000e+00	-5.65963e-01
2.12995e-01	0.00000e+00	-5.65960e-01
2.13095e-01	0.00000e+00	-5.65956e-01
2.13195e-01	0.00000e+00	-5.65953e-01
2.13295e-01	0.00000e+00	-5.65949e-01
2.13395e-01	0.00000e+00	-5.65946e-01
2.13495e-01	0.00000e+00	-5.65942e-01
2.13595e-01	0.00000e+00	-5.65939e-01
2.13695e-01	0.00000e+00	-5.65935e-01
2.13795e-01	0.00000e+00	-5.65932e-01
2.13895e-01	0.00000e+00	-5.65928e-01
2.13995e-01	0.00000e+00	-5.65925e-01
2.14095e-01	0.00000e+00	-5.65921e-01
2.14195e-01	0.00000e+00	-5.65918e-01
2.14295e-01	0.00000e+00	-5.65914e-01
2.14395e-01	0.00000e+00	-5.65911e-01
2.14495e-01	0.00000e+00	-5.65907e-01
2.14595e-01	0.00000e+00	-5.65904e-01
2.14695e-01	0.00000e+00	-5.65900e-01
2.14795e-01	0.00000e+00	-5.65897e-01
2.14895e-01	0.00000e+00	-5.65893e-01
2.14995e-01	0.00000e+00	-5.65890e-01
2.15095e-01	0.00000e+00	-5.65886e-01
2.15195e-01	0.00000e+00	-5.65883e-01
2.15295e-01	0.00000e+00	-5.65879e-01
2.15395e-01	0.00000e+00	-5.65876e-01
2.15495e-01	0.00000e+00	-5.65872e-01
2.15595e-01	0.00000e+00	-5.65869e-01
2.15695e-01	0.00000e+00	-5.65865e-01
2.15795e-01	0.00000e+00	-5.65862e-01
2.15895e-01	0.00000e+00	-5.65859e-01
2.15995e-01	0.00000e+00	-5.65855e-01
2.16095e-01	0.00000e+00	-5.65852e-01
2.16195e-01	0.00000e+00	-5.65848e-01
2.16295e-01	0.00000e+00	-5.65845e-01
2.16395e-01	0.00000e+00	-5.65842e-01
2.16495e-01	0.00000e+00	-5.65838e-01
2.16595e-01	0.00000e+00	-5.65835e-01
2.16695e-01	0.00000e+00	-5.65831e-01
2.16795e-01	0.00000e+00	-5.65828e-01
2.16895e-01	0.00000e+00	-5.65825e-01
2.16995e-01	0.00000e+00	-5.65821e-01
2.17095e-01	0.00000e+00	-5.65818e-01
2.17195e-01	0.00000e+00	-5.65814e-01
2.17295e-01	0.00000e+00	-5.65811e-01
2.17395e-01	0.00000e+00	-5.65808e-01
2.17495e-01	0.00000e+00	-5.65804e-01
2.17595e-01	0.00000e+00	-5.65801e-01
2.17694e-01	0.00000e+00	-5.65798e-01
2.17794e-01	0.00000e+00	-5.65794e-01
2.17894e-01	0.00000e+00	-5.65791e-01
2.17994e-01	0.00000e+00	-5.65788e-01
2.18094e-01	0.00000e+00	-5.65784e-01
2.18194e-01	0.00000e+00	-5.65781e-01
2.18294e-01	0.00000e+00	-5.65778e-01
2.18394e-01	0.00000e+00	-5.65774e-01
2.18494e-01	0.00000e+00	-5.65771e-01
2.18594e-01	0.00000e+00	-5.65768e-01
2.18694e-01	0.00000e+00	-5.65764e-01
2.18794e-01	0.00000e+00	-5.65761e-01
2.18894e-01	0.00000e+00	-5.65758e-01
2.18994e-01	0.00000e+00	-5.65754e-01
2.19094e-01	0.00000e+00	-5.65751e-01
2.19194e-01	0.00000e+00	-5.65748e-01
2.19294e-01	0.00000e+00	-5.65745e-01
2.19394e-01	0.00000e+00	-5.65741e-01
2.19494e-01	0.00000e+00	-5.65738e-01
2.19594e-01	0.00000e+00	-5.65735e-01
2.19694e-01	0.00000e+00	-5.65731e-01
2.19794e-01	0.00000e+00	-5.65728e-01
2.19894e-01	0.00000e+00	-5.65725e-01
2.19994e-01	0.00000e+00	-5.65722e-01
2.20094e-01	0.00000e+00	-5.65718e-01
2.20194e-01	0.00000e+00	-5.65715e-01
2.20294e-01	0.00000e+00	-5.65712e-01
2.20394e-01	0.00000e+00	-5.65709e-01
2.20494e-01	0.00000e+00	-5.65705e-01
2.20594e-01	0.00000e+00	-5.65702e-01
2.20694e-01	0.00000e+00	-5.65699e-01
2.20794e-01	0.00000e+00	-5.65696e-01
2.20894e-01	0.00000e+00	-5.65693e-01
2.20994e-01	0.00000e+00	-5.65689e-01
2.21094e-01	0.00000e+00	-5.65686e-01
2.21194e-01	0.00000e+00	-5.65683e-01
2.21294e-01	0.00000e+00	-5.65680e-01
2.21394e-01	0.00000e+00	-5.65677e-01
2.21494e-01	0.00000e+00	-5.65673e-01
2.21594e-01	0.00000e+00	-5.65670e-01
2.21694e-01	0.00000e+00	-5.65667e-01
2.21794e-01	0.00000e+00	-5.65664e-01
2.21894e-01	0.00000e+00	-5.65661e-01
2.21994e-01	0.00000e+00	-5.65657e-01
2.22094e-01	0.00000e+00	-5.65654e-01
2.22194e-01	0.00000e+00	-5.65651e-01
2.22294e-01	0.00000e+00	-5.65648e-01
2.22394e-01	0.00000e+00	-5.65645e-01
2.22494e-01	0.00000e+00	-5.65642e-01
2.22594e-01	0.00000e+00	-5.65639e-01
2.22694e-01	0.00000e+00	-5.65635e-01
2.22794e-01	0.00000e+00	-5.65632e-01
2.22894e-01	0.00000e+00	-5.65629e-01
2.22994e-01	0.00000e+00	-5.65626e-01
2.23094e-01	0.00000e+00	-5.65623e-01
2.23194e-01	0.00000e+00	-5.65620e-01
2.23294e-01	0.00000e+00	-5.65617e-01
2.23394e-01	0.00000e+00	-5.65614e-01
2.23494e-01	0.00000e+00	-5.65610e-01
2.23594e-01	0.00000e+00	-5.65607e-01
2.23694e-01	0.00000e+00	-5.65604e-01
2.23794e-01	0.00000e+00	-5.65601e-01
2.23894e-01	0.00000e+00	-5.65598e-01
2.23994e-01	0.00000e+00	-5.65595e-01
2.24094e-01	0.00000e+00	-5.65592e-01
2.24194e-01	0.00000e+00	-5.65589e-01
2.24294e-01	0.00000e+00	-5.65586e-01
2.24394e-01	0.00000e+00	-5.65583e-01
2.24494e-01	0.00000e+00	-5.65580e-01
2.24594e-01	0.00000e+00	-5.65577e-01
2.24694e-01	0.00000e+00	-5.65574e-01
2.24794e-01	0.00000e+00	-5.65570e-01
2.24894e-01	0.00000e+00	-5.65567e-01
2.24994e-01	0.00000e+00	-5.65564e-01
2.25094e-01	0.00000e+00	-5.65561e-01
2.25194e-01	0.00000e+00	-5.65558e-01
2.25294e-01	0.00000e+00	-5.65555e-01
2.25394e-01	0.00000e+00	-5.65552e-01
2.25494e-01	0.00000e+00	-5.65549e-01
2.25594e-01	0.00000e+00	-5.65546e-01
2.25694e-01	0.00000e+00	-5.65543e-01
2.25794e-01	0.00000e+00	-5.65540e-01
2.25894e-01	0.00000e+00	-5.65537e-01
2.25994e-01	0.00000e+00	-5.65534e-01
2.26094e-01	0.00000e+00	-5.65531e-01
2.26194e-01	0.00000e+00	-5.65528e-01
2.26294e-01	0.00000e+00	-5.65525e-01
2.26394e-01	0.00000e+00	-5.65522e-01
2.26494e-01	0.00000e+00	-5.65519e-01
2.26594e-01	0.00000e+00	-5.65516e-01
2.26694e-01	0.00000e+00	-5.65513e-01
2.26794e-01	0.00000e+00	-5.65510e-01
2.26894e-01	0.00000e+00	-5.65507e-01
2.26994e-01	0.00000e+00	-5.65505e-01
2.27094e-01	0.00000e+00	-5.65502e-01
2.27194e-01	0.00000e+00	-5.65499e-01
2.27294e-01	0.00000e+00	-5.65496e-01
2.27394e-01	0.00000e+00	-5.65493e-01
2.27494e-01	0.00000e+00	-5.65490e-01
2.27594e-01	0.00000e+00	-5.65487e-01
2.27694e-01	0.00000e+00	-5.65484e-01
2.27794e-01	0.00000e+00	-5.65481e-01
2.27894e-01	0.00000e+00	-5.65478e-01
2.27994e-01	0.00000e+00	-5.65475e-01
2.28094e-01	0.00000e+00	-5.65472e-01
2.28194e-01	0.00000e+00	-5.65469e-01
2.28294e-01	0.00000e+00	-5.65467e-01
2.28394e-01	0.00000e+00	-5.65464e-01
2.28494e-01	0.00000e+00	-5.65461e-01
2.28594e-01	0.00000e+00	-5.65458e-01
2.28694e-01	0.00000e+00	-5.65455e-01
2.28794e-01	0.00000e+00	-5.65452e-01
2.28894e-01	0.00000e+00	-5.65449e-01
2.28994e-01	0.00000e+00	-5.65446e-01
2.29094e-01	0.00000e+00	-5.65443e-01
2.29194e-01	0.00000e+00	-5.65441e-01
2.29294e-01	0.00000e+00	-5.65438e-01
2.29394e-01	0.00000e+00	-5.65435e-01
2.29494e-01	0.00000e+00	-5.65432e-01
2.29594e-01	0.00000e+00	-5.65429e-01
2.29694e-01	0.00000e+00	-5.65426e-01
2.29794e-01	0.00000e+00	-5.65424e-01
2.29894e-01	0.00000e+00	-5.65421e-01
2.29994e-01	0.00000e+00	-5.65418e-01
2.30093e-01	0.00000e+00	-5.65415e-01
2.30193e-01	0.00000e+00	-5.65412e-01
2.30293e-01	0.00000e+00	-5.65409e-01
2.30393e-01	0.00000e+00	-5.65407e-01
2.30493e-01	0.00000e+00	-5.65404e-01
2.30593e-01	0.00000e+00	-5.65401e-01
2.30693e-01	0.00000e+00	-5.65398e-01
2.30793e-01	0.00000e+00	-5.65395e-01
2.30893e-01	0.00000e+00	-5.65393e-01
2.30993e-01	0.00000e+00	-5.65390e-01
2.31093e-01	0.00000e+00	-5.65387e-01
2.31193e-01	0.00000e+00	-5.65384e-01
2.31293e-01	0.00000e+00	-5.65382e-01
2.31393e-01	0.00000e+00	-5.65379e-01
2.31493e-01	0.00000e+00	-5.65376e-01
2.31593e-01	0.00000e+00	-5.65373e-01
2.31693e-01	0.00000e+00	-5.65371e-01
2.31793e-01	0.00000e+00	-5.65368e-01
2.31893e-01	0.00000e+00	-5.65365e-01
2.31993e-01	0.00000e+00	-5.65362e-01
2.32093e-01	0.00000e+00	-5.65360e-01
2.32193e-01	0.00000e+00	-5.65357e-01
2.32293e-01	0.00000e+00	-5.65354e-01
2.32393e-01	0.00000e+00	-5.65351e-01
2.32493e-01	0.00000e+00	-5.65349e-01
2.32593e-01	0.00000e+00	-5.65346e-01
2.32693e-01	0.00000e+00	-5.65343e-01
2.32793e-01	0.00000e+00	-5.65341e-01
2.32893e-01	0.00000e+00	-5.65338e-01
2.32993e-01	0.00000e+00	-5.65335e-01
2.33093e-01	0.00000e+00	-5.65332e-01
2.33193e-01	0.00000e+00	-5.65330e-01
2.33293e-01	0.00000e+00	-5.65327e-01
2.33393e-01	0.00000e+00	-5.65324e-01
2.33493e-01	0.00000e+00	-5.65322e-01
2.33593e-01	0.00000e+00	-5.65319e-01
2.33693e-01	0.00000e+00	-5.65316e-01
2.33793e-01	0.00000e+00	-5.65314e-01
2.33893e-01	0.00000e+00	-5.65311e-01
2.33993e-01	0.00000e+00	-5.65308e-01
2.34093e-01	0.00000e+00	-5.65306e-01
2.34193e-01	0.00000e+00	-5.65303e-01
2.34293e-01	0.00000e+00	-5.65301e-01
2.34393e-01	0.00000e+00	-5.65298e-01
2.34493e-01	0.00000e+00	-5.65295e-01
2.34593e-01	0.00000e+00	-5.65293e-01
2.34693e-01	0.00000e+00	-5.65290e-01
2.34793e-01	0.00000e+00	-5.65287e-01
2.34893e-01	0.00000e+00	-5.65285e-01
2.34993e-01	0.00000e+00	-5.65282e-01
2.35093e-01	0.00000e+00	-5.65280e-01
2.35193e-01	0.00000e+00	-5.65277e-01
2.35293e-01	0.00000e+00	-5.65274e-01
2.35393e-01	0.00000e+00	-5.65272e-01
2.35493e-01	0.00000e+00	-5.65269e-01
2.35593e-01	0.00000e+00	-5.65267e-01
2.35693e-01	0.00000e+00	-5.65264e-01
2.35793e-01	0.00000e+00	-5.65261e-01
2.35893e-01	0.00000e+00	-5.65259e-01
2.35993e-01	0.00000e+00	-5.65256e-01
2.36093e-01	0.00000e+00	-5.65254e-01
2.36193e-01	0.00000e+00	-5.65251e-01
2.36293e-01	0.00000e+00	-5.65249e-01
2.36393e-01	0.00000e+00	-5.65246e-01
2.36493e-01	0.00000e+00	-5.65243e-01
2.36593e-01	0.00000e+00	-5.65241e-01
2.36693e-01	0.00000e+00	-5.65238e-01
2.36793e-01	0.00000e+00	-5.65236e-01
2.36893e-01	0.00000e+00	-5.65233e-01
2.36993e-01	0.00000e+00	-5.65231e-01
2.37093e-01	0.00000e+00	-5.65228e-01
2.37193e-01	0.00000e+00	-5.65226e-01
2.37293e-01	0.00000e+00	-5.65223e-01
2.37393e-01	0.00000e+00	-5.65221e-01
2.37493e-01	0.00000e+00	-5.65218e-01
2.37593e-01	0.00000e+00	-5.65216e-01
2.37693e-01	0.00000e+00	-5.65213e-01
2.37793e-01	0.00000e+00	-5.65211e-01
2.37893e-01	0.00000e+00	-5.65208e-01
2.37993e-01	0.00000e+00	-5.65206e-01
2.38093e-01	0.00000e+00	-5.65203e-01
2.38193e-01	0.00000e+00	-5.65201e-01
2.38293e-01	0.00000e+00	-5.65198e-01
2.38393e-01	0.00000e+00	-5.65196e-01
2.38493e-01	0.00000e+00	-5.65194e-01
2.38593e-01	0.00000e+00	-5.65191e-01
2.38693e-01	0.00000e+00	-5.65189e-01
2.38793e-01	0.00000e+00	-5.65186e-01
2.38893e-01	0.00000e+00	-5.65184e-01
2.38993e-01	0.00000e+00	-5.65181e-01
2.39093e-01	0.00000e+00	-5.65179e-01
2.39193e-01	0.00000e+00	-5.65176e-01
2.39293e-01	0.00000e+00	-5.65174e-01
2.39393e-01	0.00000e+00	-5.65172e-01
2.39493e-01	0.00000e+00	-5.65169e-01
2.39593e-01	0.00000e+00	-5.65167e-01
2.39693e-01	0.00000e+00	-5.65164e-01
2.39793e-01	0.00000e+00	-5.65162e-01
2.39893e-01	0.00000e+00	-5.65160e-01
2.39993e-01	0.00000e+00	-5.65157e-01
2.40093e-01	0.00000e+00	-5.65155e-01
2.40193e-01	0.00000e+00	-5.65152e-01
2.40293e-01	0.00000e+00	-5.65150e-01
2.40393e-01	0.00000e+00	-5.65148e-01
2.40493e-01	0.00000e+00	-5.65145e-01
2.40593e-01	0.00000e+00	-5.65143e-01
2.40693e-01	0.00000e+00	-5.65141e-01
2.40793e-01	0.00000e+00	-5.65138e-01
2.40893e-01	0.00000e+00	-5.65136e-01
2.40993e-01	0.00000e+00	-5.65133e-01
2.41093e-01	0.00000e+00	-5.65131e-01
2.41193e-01	0.00000e+00	-5.65129e-01
2.41292e-01	0.00000e+00	-5.65126e-01
2.41392e-01	0.00000e+00	-5.65124e-01
2.41492e-01	0.00000e+00	-5.65122e-01
2.41592e-01	0.00000e+00	-5.65119e-01
2.41692e-01	0.00000e+00	-5.65117e-01
2.41792e-01	0.00000e+00	-5.65115e-01
2.41892e-01	0.00000e+00	-5.65112e-01
2.41992e-01	0.00000e+00	-5.65110e-01
2.42092e-01	0.00000e+00	-5.65108e-01
2.42192e-01	0.00000e+00	-5.65106e-01
2.42292e-01	0.00000e+00	-5.65103e-01
2.42392e-01	0.00000e+00	-5.65101e-01
2.42492e-01	0.00000e+00	-5.65099e-01
2.42592e-01	0.00000e+00	-5.65096e-01
2.42692e-01	0.00000e+00	-5.65094e-01
2.42792e-01	0.00000e+00	-5.65092e-01
2.42892e-01	0.00000e+00	-5.65090e-01
2.42992e-01	0.00000e+00	-5.65087e-01
2.43092e-01	0.00000e+00	-5.65085e-01
2.43192e-01	0.00000e+00	-5.65083e-01
2.43292e-01	0.00000e+00	-5.65081e-01
2.43392e-01	0.00000e+00	-5.65078e-01
2.43492e-01	0.00000e+00	-5.65076e-01
2.43592e-01	0.00000e+00	-5.65074e-01
2.43692e-01	0.00000e+00	-5.65072e-01
2.43792e-01	0.00000e+00	-5.65069e-01
2.43892e-01	0.00000e+00	-5.65067e-01
2.43992e-01	0.00000e+00	-5.65065e-01
2.44092e-01	0.00000e+00	-5.65063e-01
2.44192e-01	0.00000e+00	-5.65061e-01
2.44292e-01	0.00000e+00	-5.65058e-01
2.44392e-01	0.00000e+00	-5.65056e-01
2.44492e-01	0.00000e+00	-5.65054e-01
2.44592e-01	0.00000e+00	-5.65052e-01
2.44692e-01	0.00000e+00	-5.65050e-01
2.44792e-01	0.00000e+00	-5.65047e-01
2.44892e-01	0.00000e+00	-5.65045e-01
2.44992e-01	0.00000e+00	-5.65043e-01
2.45092e-01	0.00000e+00	-5.65041e-01
2.45192e-01	0.00000e+00	-5.65039e-01
2.45292e-01	0.00000e+00	-5.65036e-01
2.45392e-01	0.00000e+00	-5.65034e-01
2.45492e-01	0.00000e+00	-5.65032e-01
2.45592e-01	0.00000e+00	-5.65030e-01
2.45692e-01	0.00000e+00	-5.65028e-01
2.45792e-01	0.00000e+00	-5.65026e-01
2.45892e-01	0.00000e+00	-5.65024e-01
2.45992e-01	0.00000e+00	-5.65021e-01
2.46092e-01	0.00000e+00	-5.65019e-01
2.46192e-01	0.00000e+00	-5.65017e-01
2.46292e-01	0.00000e+00	-5.65015e-01
2.46392e-01	0.00000e+00	-5.65013e-01
2.46492e-01	0.00000e+00	-5.65011e-01
2.46592e-01	0.00000e+00	-5.65009e-01
2.46692e-01	0.00000e+00	-5.65007e-01
2.46792e-01	0.00000e+00	-5.65005e-01
2.46892e-01	0.00000e+00	-5.65002e-01
2.46992e-01	0.00000e+00	-5.65000e-01
2.47092e-01	0.00000e+00	-5.64998e-01
2.47192e-01	0.00000e+00	-5.64996e-01
2.47292e-01	0.00000e+00	-5.64994e-01
2.47392e-01	0.00000e+00	-5.64992e-01
2.47492e-01	0.00000e+00	-5.64990e-01
2.47592e-01	0.00000e+00	-5.64988e-01
2.47692e-01	0.00000e+00	-5.64986e-01
2.47792e-01	0.00000e+00	-5.64984e-01
2.47892e-01	0.00000e+00	-5.64982e-01
2.47992e-01	0.00000e+00	-5.64980e-01
2.48092e-01	0.00000e+00	-5.64978e-01
2.48192e-01	0.00000e+00	-5.64976e-01
2.48292e-01	0.00000e+00	-5.64974e-01
2.48392e-01	0.00000e+00	-5.64971e-01
2.48492e-01	0.00000e+00	-5.64969e-01
2.48592e-01	0.00000e+00	-5.64967e-01
2.48692e-01	0.00000e+00	-5.64965e-01
2.48792e-01	0.00000e+00	-5.64963e-01
2.48892e-01	0.00000e+00	-5.64961e-01
2.48992e-01	0.00000e+00	-5.64959e-01
2.49092e-01	0.00000e+00	-5.64957e-01
2.49192e-01	0.00000e+00	-5.64955e-01
2.49292e-01	0.00000e+00	-5.64953e-01
2.49392e-01	0.00000e+00	-5.64951e-01
2.49492e-01	0.00000e+00	-5.64949e-01
2.49592e-01	0.00000e+00	-5.64947e-01
2.49692e-01	0.00000e+00	-5.64945e-01
2.49792e-01	0.00000e+00	-5.64943e-01
2.49892e-01	0.00000e+00	-5.64942e-01
2.49992e-01	0.00000e+00	-5.64940e-01
2.50092e-01	0.00000e+00	-5.64938e-01
2.50192e-01	0.00000e+00	-5.64936e-01
2.50292e-01	0.00000e+00	-5.64934e-01
2.50392e-01	0.00000e+00	-5.64932e-01
2.50492e-01	0.00000e+00	-5.64930e-01
2.50592e-01	0.00000e+00	-5.64928e-01
2.50692e-01	0.00000e+00	-5.64926e-01
2.50792e-01	0.00000e+00	-5.64924e-01
2.50892e-01	0.00000e+00	-5.64922e-01
2.50992e-01	0.00000e+00	-5.64920e-01
2.51092e-01	0.00000e+00	-5.64918e-01
2.51192e-01	0.00000e+00	-5.64916e-01
2.51292e-01	0.00000e+00	-5.64914e-01
2.51392e-01	0.00000e+00	-5.64913e-01
2.51491e-01	0.00000e+00	-5.64911e-01
2.51591e-01	0.00000e+00	-5.64909e-01
2.51691e-01	0.00000e+00	-5.64907e-01
2.51791e-01	0.00000e+00	-5.64905e-01
2.51891e-01	0.00000e+00	-5.64903e-01
2.51991e-01	0.00000e+00	-5.64901e-01
2.52091e-01	0.00000e+00	-5.64899e-01
2.52191e-01	0.00000e+00	-5.64897e-01
2.52291e-01	0.00000e+00	-5.64896e-01
2.52391e-01	0.00000e+00	-5.64894e-01
2.52491e-01	0.00000e+00	-5.64892e-01
2.52591e-01	0.00000e+00	-5.64890e-01
2.52691e-01	0.00000e+00	-5.64888e-01
2.52791e-01	0.00000e+00	-5.64886e-01
2.52891e-01	0.00000e+00	-5.64885e-01
2.52991e-01	0.00000e+00	-5.64883e-01
2.53091e-01	0.00000e+00	-5.64881e-01
2.53191e-01	0.00000e+00	-5.64879e-01
2.53291e-01	0.00000e+00	-5.64877e-01
2.53391e-01	0.00000e+00	-5.64875e-01
2.53491e-01	0.00000e+00	-5.64874e-01
2.53591e-01	0.00000e+00	-5.64872e-01
2.53691e-01	0.00000e+00	-5.64870e-01
2.53791e-01	0.00000e+00	-5.64868e-01
2.53891e-01	0.00000e+00	-5.64866e-01
2.53991e-01	0.00000e+00	-5.64865e-01
2.54091e-01	0.00000e+00	-5.64863e-01
2.54191e-01	0.00000e+00	-5.64861e-01
2.54291e-01	0.00000e+00	-5.64859e-01
2.54391e-01	0.00000e+00	-5.64857e-01
2.54491e-01	0.00000e+00	-5.64856e-01
2.54591e-01	0.00000e+00	-5.64854e-01
2.54691e-01	0.00000e+00	-5.64852e-01
2.54791e-01	0.00000e+00	-5.64850e-01
2.54891e-01	0.00000e+00	-5.64849e-01
2.54991e-01	0.00000e+00	-5.64847e-01
2.55091e-01	0.00000e+00	-5.64845e-01
2.55191e-01	0.00000e+00	-5.64843e-01
2.55291e-01	0.00000e+00	-5.64842e-01
2.55391e-01	0.00000e+00	-5.64840e-01
2.55491e-01	0.00000e+00	-5.64838e-01
2.55591e-01	0.00000e+00	-5.64837e-01
2.55691e-01	0.00000e+00	-5.64835e-01
2.55791e-01	0.00000e+00	-5.64833e-01
2.55891e-01	0.00000e+00	-5.64831e-01
2.55991e-01	0.00000e+00	-5.64830e-01
2.56091e-01	0.00000e+00	-5.64828e-01
2.56191e-01	0.00000e+00	-5.64826e-01
2.56291e-01	0.00000e+00	-5.64825e-01
2.56391e-01	0.00000e+00	-5.64823e-01
2.56491e-01	0.00000e+00	-5.64821e-01
2.56591e-01	0.00000e+00	-5.64820e-01
2.56691e-01	0.00000e+00	-5.64818e-01
2.56791e-01	0.00000e+00	-5.64816e-01
2.56891e-01	0.00000e+00	-5.64815e-01
2.56991e-01	0.00000e+00	-5.64813e-01
2.57091e-01	0.00000e+00	-5.64811e-01
2.57191e-01	0.00000e+00	-5.64810e-01
2.57291e-01	0.00000e+00	-5.64808e-01
2.57391e-01	0.00000e+00	-5.64806e-01
2.57491e-01	0.00000e+00	-5.64805e-01
2.57591e-01	0.00000e+00	-5.64803e-01
2.57691e-01	0.00000e+00	-5.64801e-01
2.57791e-01	0.00000e+00	-5.64800e-01
2.57891e-01	0.00000e+00	-5.64798e-01
2.57991e-01	0.00000e+00	-5.64797e-01
2.58091e-01	0.00000e+00	-5.64795e-01
2.58191e-01	0.00000e+00	-5.64793e-01
2.58291e-01	0.00000e+00	-5.64792e-01
2.58391e-01	0.00000e+00	-5.64790e-01
2.58491e-01	0.00000e+00	-5.64788e-01
2.58591e-01	0.00000e+00	-5.64787e-01
2.58691e-01	0.00000e+00	-5.64785e-01
2.58791e-01	0.00000e+00	-5.64784e-01
2.58891e-01	0.00000e+00	-5.64782e-01
2.58991e-01	0.00000e+00	-5.64781e-01
2.59091e-01	0.00000e+00	-5.64779e-01
2.59191e-01	0.00000e+00	-5.64777e-01
2.59291e-01	0.00000e+00	-5.64776e-01
2.59391e-01	0.00000e+00	-5.64774e-01
2.59491e-01	0.00000e+00	-5.64773e-01
2.59591e-01	0.00000e+00	-5.64771e-01
2.59691e-01	0.00000e+00	-5.64770e-01
2.59791e-01	0.00000e+00	-5.64768e-01
2.59891e-01	0.00000e+00	-5.64767e-01
2.59991e-01	0.00000e+00	-5.64765e-01
2.60091e-01	0.00000e+00	-5.64764e-01
2.60191e-01	0.00000e+00	-5.64762e-01
2.60291e-01	0.00000e+00	-5.64760e-01
2.60391e-01	0.00000e+00	-5.64759e-01
2.60491e-01	0.00000e+00	-5.64757e-01
2.60591e-01	0.00000e+00	-5.64756e-01
2.60691e-01	0.00000e+00	-5.64754e-01
2.60791e-01	0.00000e+00	-5.64753e-01
2.60891e-01	0.00000e+00	-5.64751e-01
2.60990e-01	0.00000e+00	-5.64750e-01
2.61090e-01	0.00000e+00	-5.64749e-01
2.61190e-01	0.00000e+00	-5.64747e-01
2.61290e-01	0.00000e+00	-5.64746e-01
2.61390e-01	0.00000e+00	-5.64744e-01
2.61490e-01	0.00000e+00	-5.64743e-01
2.61590e-01	0.00000e+00	-5.64741e-01
2.61690e-01	0.00000e+00	-5.64740e-01
2.61790e-01	0.00000e+00	-5.64738e-01
2.61890e-01	0.00000e+00	-5.64737e-01
2.61990e-01	0.00000e+00	-5.64735e-01
2.62090e-01	0.00000e+00	-5.64734e-01
2.62190e-01	0.00000e+00	-5.64732e-01
2.62290e-01	0.00000e+00	-5.64731e-01
2.62390e-01	0.00000e+00	-5.64730e-01
2.62490e-01	0.00000e+00	-5.64728e-01
2.62590e-01	0.00000e+00	-5.64727e-01
2.62690e-01	0.00000e+00	-5.64725e-01
2.62790e-01	0.00000e+00	-5.64724e-01
2.62890e-01	0.00000e+00	-5.64723e-01
2.62990e-01	0.00000e+00	-5.64721e-01
2.63090e-01	0.00000e+00	-5.64720e-01
2.63190e-01	0.00000e+00	-5.64718e-01
2.63290e-01	0.00000e+00	-5.64717e-01
2.63390e-01	0.00000e+00	-5.64716e-01
2.63490e-01	0.00000e+00	-5.64714e-01
2.63590e-01	0.00000e+00	-5.64713e-01
2.63690e-01	0.00000e+00	-5.64711e-01
2.63790e-01	0.00000e+00	-5.64710e-01
2.63890e-01	0.00000e+00	-5.64709e-01
2.63990e-01	0.00000e+00	-5.64707e-01
2.64090e-01	0.00000e+00	-5.64706e-01
2.64190e-01	0.00000e+00	-5.64705e-01
2.64290e-01	0.00000e+00	-5.64703e-01
2.64390e-01	0.00000e+00	-5.64702e-01
2.64490e-01	0.00000e+00	-5.64701e-01
2.64590e-01	0.00000e+00	-5.64699e-01
2.64690e-01	0.00000e+00	-5.64698e-01
2.64790e-01	0.00000e+00	-5.64697e-01
2.64890e-01	0.00000e+00	-5.64695e-01
2.64990e-01	0.00000e+00	-5.64694e-01
2.65090e-01	0.00000e+00	-5.64693e-01
2.65190e-01	0.00000e+00	-5.64691e-01
2.65290e-01	0.00000e+00	-5.64690e-01
2.65390e-01	0.00000e+00	-5.64689e-01
2.65490e-01	0.00000e+00	-5.64688e-01
2.65590e-01	0.00000e+00	-5.64686e-01
2.65690e-01	0.00000e+00	-5.64685e-01
2.65790e-01	0.00000e+00	-5.64684e-01
2.65890e-01	0.00000e+00	-5.64682e-01
2.65990e-01	0.00000e+00	-5.64681e-01
2.66090e-01	0.00000e+00	-5.64680e-01
2.66190e-01	0.00000e+00	-5.64679e-01
2.66290e-01	0.00000e+00	-5.64677e-01
2.66390e-01	0.00000e+00	-5.64676e-01
2.66490e-01	0.00000e+00	-5.64675e-01
2.66590e-01	0.00000e+00	-5.64674e-01
2.66690e-01	0.00000e+00	-5.64672e-01
2.66790e-01	0.00000e+00	-5.64671e-01
2.66890e-01	0.00000e+00	-5.64670e-01
2.66990e-01	0.00000e+00	-5.64669e-01
2.67090e-01	0.00000e+00	-5.64667e-01
2.67190e-01	0.00000e+00	-5.64666e-01
2.67290e-01	0.00000e+00	-5.64665e-01
2.67390e-01	0.00000e+00	-5.64664e-01
2.67490e-01	0.00000e+00	-5.64663e-01
