# z [mm] 	 bx [T] 	 by [T]
-8.94576e-01	0.00000e+00	8.43251e-04
-8.94526e-01	0.00000e+00	8.43367e-04
-8.94476e-01	0.00000e+00	8.43484e-04
-8.94426e-01	0.00000e+00	8.43601e-04
-8.94376e-01	0.00000e+00	8.43717e-04
-8.94326e-01	0.00000e+00	8.43834e-04
-8.94276e-01	0.00000e+00	8.43951e-04
-8.94226e-01	0.00000e+00	8.44067e-04
-8.94176e-01	0.00000e+00	8.44184e-04
-8.94126e-01	0.00000e+00	8.44301e-04
-8.94076e-01	0.00000e+00	8.44418e-04
-8.94026e-01	0.00000e+00	8.44534e-04
-8.93976e-01	0.00000e+00	8.44651e-04
-8.93927e-01	0.00000e+00	8.44768e-04
-8.93877e-01	0.00000e+00	8.44885e-04
-8.93827e-01	0.00000e+00	8.45002e-04
-8.93777e-01	0.00000e+00	8.45119e-04
-8.93727e-01	0.00000e+00	8.45235e-04
-8.93677e-01	0.00000e+00	8.45352e-04
-8.93627e-01	0.00000e+00	8.45469e-04
-8.93577e-01	0.00000e+00	8.45586e-04
-8.93527e-01	0.00000e+00	8.45703e-04
-8.93477e-01	0.00000e+00	8.45820e-04
-8.93427e-01	0.00000e+00	8.45937e-04
-8.93377e-01	0.00000e+00	8.46054e-04
-8.93327e-01	0.00000e+00	8.46171e-04
-8.93277e-01	0.00000e+00	8.46288e-04
-8.93227e-01	0.00000e+00	8.46405e-04
-8.93177e-01	0.00000e+00	8.46523e-04
-8.93127e-01	0.00000e+00	8.46640e-04
-8.93077e-01	0.00000e+00	8.46757e-04
-8.93027e-01	0.00000e+00	8.46874e-04
-8.92977e-01	0.00000e+00	8.46991e-04
-8.92927e-01	0.00000e+00	8.47108e-04
-8.92877e-01	0.00000e+00	8.47226e-04
-8.92827e-01	0.00000e+00	8.47343e-04
-8.92777e-01	0.00000e+00	8.47460e-04
-8.92727e-01	0.00000e+00	8.47578e-04
-8.92677e-01	0.00000e+00	8.47695e-04
-8.92627e-01	0.00000e+00	8.47812e-04
-8.92577e-01	0.00000e+00	8.47930e-04
-8.92527e-01	0.00000e+00	8.48047e-04
-8.92478e-01	0.00000e+00	8.48164e-04
-8.92428e-01	0.00000e+00	8.48282e-04
-8.92378e-01	0.00000e+00	8.48399e-04
-8.92328e-01	0.00000e+00	8.48517e-04
-8.92278e-01	0.00000e+00	8.48634e-04
-8.92228e-01	0.00000e+00	8.48751e-04
-8.92178e-01	0.00000e+00	8.48869e-04
-8.92128e-01	0.00000e+00	8.48986e-04
-8.92078e-01	0.00000e+00	8.49103e-04
-8.92028e-01	0.00000e+00	8.49221e-04
-8.91978e-01	0.00000e+00	8.49338e-04
-8.91928e-01	0.00000e+00	8.49455e-04
-8.91878e-01	0.00000e+00	8.49573e-04
-8.91828e-01	0.00000e+00	8.49690e-04
-8.91778e-01	0.00000e+00	8.49807e-04
-8.91728e-01	0.00000e+00	8.49925e-04
-8.91678e-01	0.00000e+00	8.50042e-04
-8.91628e-01	0.00000e+00	8.50159e-04
-8.91578e-01	0.00000e+00	8.50277e-04
-8.91528e-01	0.00000e+00	8.50394e-04
-8.91478e-01	0.00000e+00	8.50512e-04
-8.91428e-01	0.00000e+00	8.50629e-04
-8.91378e-01	0.00000e+00	8.50746e-04
-8.91328e-01	0.00000e+00	8.50864e-04
-8.91278e-01	0.00000e+00	8.50981e-04
-8.91228e-01	0.00000e+00	8.51099e-04
-8.91178e-01	0.00000e+00	8.51217e-04
-8.91128e-01	0.00000e+00	8.51334e-04
-8.91079e-01	0.00000e+00	8.51452e-04
-8.91029e-01	0.00000e+00	8.51570e-04
-8.90979e-01	0.00000e+00	8.51688e-04
-8.90929e-01	0.00000e+00	8.51806e-04
-8.90879e-01	0.00000e+00	8.51924e-04
-8.90829e-01	0.00000e+00	8.52042e-04
-8.90779e-01	0.00000e+00	8.52160e-04
-8.90729e-01	0.00000e+00	8.52278e-04
-8.90679e-01	0.00000e+00	8.52396e-04
-8.90629e-01	0.00000e+00	8.52514e-04
-8.90579e-01	0.00000e+00	8.52633e-04
-8.90529e-01	0.00000e+00	8.52751e-04
-8.90479e-01	0.00000e+00	8.52869e-04
-8.90429e-01	0.00000e+00	8.52988e-04
-8.90379e-01	0.00000e+00	8.53106e-04
-8.90329e-01	0.00000e+00	8.53225e-04
-8.90279e-01	0.00000e+00	8.53343e-04
-8.90229e-01	0.00000e+00	8.53462e-04
-8.90179e-01	0.00000e+00	8.53580e-04
-8.90129e-01	0.00000e+00	8.53699e-04
-8.90079e-01	0.00000e+00	8.53817e-04
-8.90029e-01	0.00000e+00	8.53936e-04
-8.89979e-01	0.00000e+00	8.54054e-04
-8.89929e-01	0.00000e+00	8.54173e-04
-8.89879e-01	0.00000e+00	8.54292e-04
-8.89829e-01	0.00000e+00	8.54410e-04
-8.89779e-01	0.00000e+00	8.54529e-04
-8.89729e-01	0.00000e+00	8.54647e-04
-8.89679e-01	0.00000e+00	8.54766e-04
-8.89630e-01	0.00000e+00	8.54884e-04
-8.89580e-01	0.00000e+00	8.55003e-04
-8.89530e-01	0.00000e+00	8.55122e-04
-8.89480e-01	0.00000e+00	8.55240e-04
-8.89430e-01	0.00000e+00	8.55359e-04
-8.89380e-01	0.00000e+00	8.55478e-04
-8.89330e-01	0.00000e+00	8.55596e-04
-8.89280e-01	0.00000e+00	8.55715e-04
-8.89230e-01	0.00000e+00	8.55833e-04
-8.89180e-01	0.00000e+00	8.55952e-04
-8.89130e-01	0.00000e+00	8.56071e-04
-8.89080e-01	0.00000e+00	8.56190e-04
-8.89030e-01	0.00000e+00	8.56308e-04
-8.88980e-01	0.00000e+00	8.56427e-04
-8.88930e-01	0.00000e+00	8.56546e-04
-8.88880e-01	0.00000e+00	8.56665e-04
-8.88830e-01	0.00000e+00	8.56783e-04
-8.88780e-01	0.00000e+00	8.56902e-04
-8.88730e-01	0.00000e+00	8.57021e-04
-8.88680e-01	0.00000e+00	8.57140e-04
-8.88630e-01	0.00000e+00	8.57259e-04
-8.88580e-01	0.00000e+00	8.57378e-04
-8.88530e-01	0.00000e+00	8.57497e-04
-8.88480e-01	0.00000e+00	8.57615e-04
-8.88430e-01	0.00000e+00	8.57734e-04
-8.88380e-01	0.00000e+00	8.57853e-04
-8.88330e-01	0.00000e+00	8.57972e-04
-8.88280e-01	0.00000e+00	8.58091e-04
-8.88231e-01	0.00000e+00	8.58210e-04
-8.88181e-01	0.00000e+00	8.58329e-04
-8.88131e-01	0.00000e+00	8.58448e-04
-8.88081e-01	0.00000e+00	8.58567e-04
-8.88031e-01	0.00000e+00	8.58686e-04
-8.87981e-01	0.00000e+00	8.58805e-04
-8.87931e-01	0.00000e+00	8.58925e-04
-8.87881e-01	0.00000e+00	8.59044e-04
-8.87831e-01	0.00000e+00	8.59163e-04
-8.87781e-01	0.00000e+00	8.59282e-04
-8.87731e-01	0.00000e+00	8.59401e-04
-8.87681e-01	0.00000e+00	8.59520e-04
-8.87631e-01	0.00000e+00	8.59639e-04
-8.87581e-01	0.00000e+00	8.59759e-04
-8.87531e-01	0.00000e+00	8.59878e-04
-8.87481e-01	0.00000e+00	8.59997e-04
-8.87431e-01	0.00000e+00	8.60116e-04
-8.87381e-01	0.00000e+00	8.60235e-04
-8.87331e-01	0.00000e+00	8.60355e-04
-8.87281e-01	0.00000e+00	8.60474e-04
-8.87231e-01	0.00000e+00	8.60593e-04
-8.87181e-01	0.00000e+00	8.60713e-04
-8.87131e-01	0.00000e+00	8.60832e-04
-8.87081e-01	0.00000e+00	8.60951e-04
-8.87031e-01	0.00000e+00	8.61071e-04
-8.86981e-01	0.00000e+00	8.61190e-04
-8.86931e-01	0.00000e+00	8.61309e-04
-8.86881e-01	0.00000e+00	8.61429e-04
-8.86831e-01	0.00000e+00	8.61548e-04
-8.86782e-01	0.00000e+00	8.61667e-04
-8.86732e-01	0.00000e+00	8.61787e-04
-8.86682e-01	0.00000e+00	8.61906e-04
-8.86632e-01	0.00000e+00	8.62026e-04
-8.86582e-01	0.00000e+00	8.62145e-04
-8.86532e-01	0.00000e+00	8.62265e-04
-8.86482e-01	0.00000e+00	8.62384e-04
-8.86432e-01	0.00000e+00	8.62504e-04
-8.86382e-01	0.00000e+00	8.62623e-04
-8.86332e-01	0.00000e+00	8.62743e-04
-8.86282e-01	0.00000e+00	8.62862e-04
-8.86232e-01	0.00000e+00	8.62982e-04
-8.86182e-01	0.00000e+00	8.63102e-04
-8.86132e-01	0.00000e+00	8.63221e-04
-8.86082e-01	0.00000e+00	8.63341e-04
-8.86032e-01	0.00000e+00	8.63461e-04
-8.85982e-01	0.00000e+00	8.63580e-04
-8.85932e-01	0.00000e+00	8.63700e-04
-8.85882e-01	0.00000e+00	8.63820e-04
-8.85832e-01	0.00000e+00	8.63939e-04
-8.85782e-01	0.00000e+00	8.64059e-04
-8.85732e-01	0.00000e+00	8.64179e-04
-8.85682e-01	0.00000e+00	8.64298e-04
-8.85632e-01	0.00000e+00	8.64418e-04
-8.85582e-01	0.00000e+00	8.64538e-04
-8.85532e-01	0.00000e+00	8.64658e-04
-8.85482e-01	0.00000e+00	8.64778e-04
-8.85432e-01	0.00000e+00	8.64897e-04
-8.85383e-01	0.00000e+00	8.65017e-04
-8.85333e-01	0.00000e+00	8.65137e-04
-8.85283e-01	0.00000e+00	8.65257e-04
-8.85233e-01	0.00000e+00	8.65377e-04
-8.85183e-01	0.00000e+00	8.65497e-04
-8.85133e-01	0.00000e+00	8.65617e-04
-8.85083e-01	0.00000e+00	8.65736e-04
-8.85033e-01	0.00000e+00	8.65856e-04
-8.84983e-01	0.00000e+00	8.65976e-04
-8.84933e-01	0.00000e+00	8.66096e-04
-8.84883e-01	0.00000e+00	8.66216e-04
-8.84833e-01	0.00000e+00	8.66336e-04
-8.84783e-01	0.00000e+00	8.66456e-04
-8.84733e-01	0.00000e+00	8.66576e-04
-8.84683e-01	0.00000e+00	8.66696e-04
-8.84633e-01	0.00000e+00	8.66816e-04
-8.84583e-01	0.00000e+00	8.66936e-04
-8.84533e-01	0.00000e+00	8.67057e-04
-8.84483e-01	0.00000e+00	8.67177e-04
-8.84433e-01	0.00000e+00	8.67297e-04
-8.84383e-01	0.00000e+00	8.67417e-04
-8.84333e-01	0.00000e+00	8.67537e-04
-8.84283e-01	0.00000e+00	8.67657e-04
-8.84233e-01	0.00000e+00	8.67777e-04
-8.84183e-01	0.00000e+00	8.67898e-04
-8.84133e-01	0.00000e+00	8.68018e-04
-8.84083e-01	0.00000e+00	8.68138e-04
-8.84033e-01	0.00000e+00	8.68258e-04
-8.83984e-01	0.00000e+00	8.68378e-04
-8.83934e-01	0.00000e+00	8.68499e-04
-8.83884e-01	0.00000e+00	8.68619e-04
-8.83834e-01	0.00000e+00	8.68739e-04
-8.83784e-01	0.00000e+00	8.68860e-04
-8.83734e-01	0.00000e+00	8.68980e-04
-8.83684e-01	0.00000e+00	8.69100e-04
-8.83634e-01	0.00000e+00	8.69221e-04
-8.83584e-01	0.00000e+00	8.69341e-04
-8.83534e-01	0.00000e+00	8.69461e-04
-8.83484e-01	0.00000e+00	8.69582e-04
-8.83434e-01	0.00000e+00	8.69702e-04
-8.83384e-01	0.00000e+00	8.69823e-04
-8.83334e-01	0.00000e+00	8.69943e-04
-8.83284e-01	0.00000e+00	8.70063e-04
-8.83234e-01	0.00000e+00	8.70184e-04
-8.83184e-01	0.00000e+00	8.70304e-04
-8.83134e-01	0.00000e+00	8.70425e-04
-8.83084e-01	0.00000e+00	8.70545e-04
-8.83034e-01	0.00000e+00	8.70666e-04
-8.82984e-01	0.00000e+00	8.70786e-04
-8.82934e-01	0.00000e+00	8.70907e-04
-8.82884e-01	0.00000e+00	8.71028e-04
-8.82834e-01	0.00000e+00	8.71148e-04
-8.82784e-01	0.00000e+00	8.71269e-04
-8.82734e-01	0.00000e+00	8.71389e-04
-8.82684e-01	0.00000e+00	8.71510e-04
-8.82634e-01	0.00000e+00	8.71631e-04
-8.82584e-01	0.00000e+00	8.71751e-04
-8.82535e-01	0.00000e+00	8.71872e-04
-8.82485e-01	0.00000e+00	8.71993e-04
-8.82435e-01	0.00000e+00	8.72113e-04
-8.82385e-01	0.00000e+00	8.72234e-04
-8.82335e-01	0.00000e+00	8.72355e-04
-8.82285e-01	0.00000e+00	8.72476e-04
-8.82235e-01	0.00000e+00	8.72596e-04
-8.82185e-01	0.00000e+00	8.72717e-04
-8.82135e-01	0.00000e+00	8.72838e-04
-8.82085e-01	0.00000e+00	8.72959e-04
-8.82035e-01	0.00000e+00	8.73080e-04
-8.81985e-01	0.00000e+00	8.73200e-04
-8.81935e-01	0.00000e+00	8.73321e-04
-8.81885e-01	0.00000e+00	8.73442e-04
-8.81835e-01	0.00000e+00	8.73563e-04
-8.81785e-01	0.00000e+00	8.73684e-04
-8.81735e-01	0.00000e+00	8.73805e-04
-8.81685e-01	0.00000e+00	8.73926e-04
-8.81635e-01	0.00000e+00	8.74047e-04
-8.81585e-01	0.00000e+00	8.74168e-04
-8.81535e-01	0.00000e+00	8.74289e-04
-8.81485e-01	0.00000e+00	8.74410e-04
-8.81435e-01	0.00000e+00	8.74531e-04
-8.81385e-01	0.00000e+00	8.74652e-04
-8.81335e-01	0.00000e+00	8.74773e-04
-8.81285e-01	0.00000e+00	8.74894e-04
-8.81235e-01	0.00000e+00	8.75015e-04
-8.81185e-01	0.00000e+00	8.75136e-04
-8.81136e-01	0.00000e+00	8.75257e-04
-8.81086e-01	0.00000e+00	8.75378e-04
-8.81036e-01	0.00000e+00	8.75499e-04
-8.80986e-01	0.00000e+00	8.75620e-04
-8.80936e-01	0.00000e+00	8.75741e-04
-8.80886e-01	0.00000e+00	8.75863e-04
-8.80836e-01	0.00000e+00	8.75984e-04
-8.80786e-01	0.00000e+00	8.76105e-04
-8.80736e-01	0.00000e+00	8.76226e-04
-8.80686e-01	0.00000e+00	8.76347e-04
-8.80636e-01	0.00000e+00	8.76469e-04
-8.80586e-01	0.00000e+00	8.76590e-04
-8.80536e-01	0.00000e+00	8.76711e-04
-8.80486e-01	0.00000e+00	8.76832e-04
-8.80436e-01	0.00000e+00	8.76954e-04
-8.80386e-01	0.00000e+00	8.77075e-04
-8.80336e-01	0.00000e+00	8.77196e-04
-8.80286e-01	0.00000e+00	8.77318e-04
-8.80236e-01	0.00000e+00	8.77439e-04
-8.80186e-01	0.00000e+00	8.77560e-04
-8.80136e-01	0.00000e+00	8.77682e-04
-8.80086e-01	0.00000e+00	8.77803e-04
-8.80036e-01	0.00000e+00	8.77924e-04
-8.79986e-01	0.00000e+00	8.78046e-04
-8.79936e-01	0.00000e+00	8.78167e-04
-8.79886e-01	0.00000e+00	8.78289e-04
-8.79836e-01	0.00000e+00	8.78410e-04
-8.79786e-01	0.00000e+00	8.78532e-04
-8.79736e-01	0.00000e+00	8.78653e-04
-8.79687e-01	0.00000e+00	8.78775e-04
-8.79637e-01	0.00000e+00	8.78896e-04
-8.79587e-01	0.00000e+00	8.79018e-04
-8.79537e-01	0.00000e+00	8.79139e-04
-8.79487e-01	0.00000e+00	8.79261e-04
-8.79437e-01	0.00000e+00	8.79383e-04
-8.79387e-01	0.00000e+00	8.79504e-04
-8.79337e-01	0.00000e+00	8.79626e-04
-8.79287e-01	0.00000e+00	8.79747e-04
-8.79237e-01	0.00000e+00	8.79869e-04
-8.79187e-01	0.00000e+00	8.79991e-04
-8.79137e-01	0.00000e+00	8.80112e-04
-8.79087e-01	0.00000e+00	8.80234e-04
-8.79037e-01	0.00000e+00	8.80356e-04
-8.78987e-01	0.00000e+00	8.80478e-04
-8.78937e-01	0.00000e+00	8.80599e-04
-8.78887e-01	0.00000e+00	8.80721e-04
-8.78837e-01	0.00000e+00	8.80843e-04
-8.78787e-01	0.00000e+00	8.80965e-04
-8.78737e-01	0.00000e+00	8.81086e-04
-8.78687e-01	0.00000e+00	8.81208e-04
-8.78637e-01	0.00000e+00	8.81330e-04
-8.78587e-01	0.00000e+00	8.81452e-04
-8.78537e-01	0.00000e+00	8.81574e-04
-8.78487e-01	0.00000e+00	8.81696e-04
-8.78437e-01	0.00000e+00	8.81817e-04
-8.78387e-01	0.00000e+00	8.81939e-04
-8.78337e-01	0.00000e+00	8.82061e-04
-8.78288e-01	0.00000e+00	8.82183e-04
-8.78238e-01	0.00000e+00	8.82305e-04
-8.78188e-01	0.00000e+00	8.82427e-04
-8.78138e-01	0.00000e+00	8.82549e-04
-8.78088e-01	0.00000e+00	8.82671e-04
-8.78038e-01	0.00000e+00	8.82793e-04
-8.77988e-01	0.00000e+00	8.82915e-04
-8.77938e-01	0.00000e+00	8.83037e-04
-8.77888e-01	0.00000e+00	8.83159e-04
-8.77838e-01	0.00000e+00	8.83281e-04
-8.77788e-01	0.00000e+00	8.83403e-04
-8.77738e-01	0.00000e+00	8.83525e-04
-8.77688e-01	0.00000e+00	8.83648e-04
-8.77638e-01	0.00000e+00	8.83770e-04
-8.77588e-01	0.00000e+00	8.83892e-04
-8.77538e-01	0.00000e+00	8.84014e-04
-8.77488e-01	0.00000e+00	8.84136e-04
-8.77438e-01	0.00000e+00	8.84258e-04
-8.77388e-01	0.00000e+00	8.84381e-04
-8.77338e-01	0.00000e+00	8.84503e-04
-8.77288e-01	0.00000e+00	8.84625e-04
-8.77238e-01	0.00000e+00	8.84747e-04
-8.77188e-01	0.00000e+00	8.84870e-04
-8.77138e-01	0.00000e+00	8.84992e-04
-8.77088e-01	0.00000e+00	8.85114e-04
-8.77038e-01	0.00000e+00	8.85236e-04
-8.76988e-01	0.00000e+00	8.85359e-04
-8.76938e-01	0.00000e+00	8.85481e-04
-8.76888e-01	0.00000e+00	8.85603e-04
-8.76839e-01	0.00000e+00	8.85726e-04
-8.76789e-01	0.00000e+00	8.85848e-04
-8.76739e-01	0.00000e+00	8.85970e-04
-8.76689e-01	0.00000e+00	8.86093e-04
-8.76639e-01	0.00000e+00	8.86215e-04
-8.76589e-01	0.00000e+00	8.86338e-04
-8.76539e-01	0.00000e+00	8.86460e-04
-8.76489e-01	0.00000e+00	8.86582e-04
-8.76439e-01	0.00000e+00	8.86705e-04
-8.76389e-01	0.00000e+00	8.86827e-04
-8.76339e-01	0.00000e+00	8.86950e-04
-8.76289e-01	0.00000e+00	8.87072e-04
-8.76239e-01	0.00000e+00	8.87195e-04
-8.76189e-01	0.00000e+00	8.87317e-04
-8.76139e-01	0.00000e+00	8.87440e-04
-8.76089e-01	0.00000e+00	8.87563e-04
-8.76039e-01	0.00000e+00	8.87685e-04
-8.75989e-01	0.00000e+00	8.87808e-04
-8.75939e-01	0.00000e+00	8.87930e-04
-8.75889e-01	0.00000e+00	8.88053e-04
-8.75839e-01	0.00000e+00	8.88176e-04
-8.75789e-01	0.00000e+00	8.88298e-04
-8.75739e-01	0.00000e+00	8.88421e-04
-8.75689e-01	0.00000e+00	8.88544e-04
-8.75639e-01	0.00000e+00	8.88666e-04
-8.75589e-01	0.00000e+00	8.88789e-04
-8.75539e-01	0.00000e+00	8.88912e-04
-8.75489e-01	0.00000e+00	8.89035e-04
-8.75440e-01	0.00000e+00	8.89158e-04
-8.75390e-01	0.00000e+00	8.89280e-04
-8.75340e-01	0.00000e+00	8.89403e-04
-8.75290e-01	0.00000e+00	8.89526e-04
-8.75240e-01	0.00000e+00	8.89649e-04
-8.75190e-01	0.00000e+00	8.89772e-04
-8.75140e-01	0.00000e+00	8.89895e-04
-8.75090e-01	0.00000e+00	8.90018e-04
-8.75040e-01	0.00000e+00	8.90140e-04
-8.74990e-01	0.00000e+00	8.90263e-04
-8.74940e-01	0.00000e+00	8.90386e-04
-8.74890e-01	0.00000e+00	8.90509e-04
-8.74840e-01	0.00000e+00	8.90632e-04
-8.74790e-01	0.00000e+00	8.90755e-04
-8.74740e-01	0.00000e+00	8.90878e-04
-8.74690e-01	0.00000e+00	8.91001e-04
-8.74640e-01	0.00000e+00	8.91124e-04
-8.74590e-01	0.00000e+00	8.91247e-04
-8.74540e-01	0.00000e+00	8.91370e-04
-8.74490e-01	0.00000e+00	8.91493e-04
-8.74440e-01	0.00000e+00	8.91616e-04
-8.74390e-01	0.00000e+00	8.91740e-04
-8.74340e-01	0.00000e+00	8.91863e-04
-8.74290e-01	0.00000e+00	8.91986e-04
-8.74240e-01	0.00000e+00	8.92109e-04
-8.74190e-01	0.00000e+00	8.92232e-04
-8.74140e-01	0.00000e+00	8.92355e-04
-8.74090e-01	0.00000e+00	8.92478e-04
-8.74040e-01	0.00000e+00	8.92602e-04
-8.73991e-01	0.00000e+00	8.92725e-04
-8.73941e-01	0.00000e+00	8.92848e-04
-8.73891e-01	0.00000e+00	8.92971e-04
-8.73841e-01	0.00000e+00	8.93095e-04
-8.73791e-01	0.00000e+00	8.93218e-04
-8.73741e-01	0.00000e+00	8.93341e-04
-8.73691e-01	0.00000e+00	8.93464e-04
-8.73641e-01	0.00000e+00	8.93588e-04
-8.73591e-01	0.00000e+00	8.93711e-04
-8.73541e-01	0.00000e+00	8.93834e-04
-8.73491e-01	0.00000e+00	8.93958e-04
-8.73441e-01	0.00000e+00	8.94081e-04
-8.73391e-01	0.00000e+00	8.94205e-04
-8.73341e-01	0.00000e+00	8.94328e-04
-8.73291e-01	0.00000e+00	8.94451e-04
-8.73241e-01	0.00000e+00	8.94575e-04
-8.73191e-01	0.00000e+00	8.94698e-04
-8.73141e-01	0.00000e+00	8.94822e-04
-8.73091e-01	0.00000e+00	8.94945e-04
-8.73041e-01	0.00000e+00	8.95069e-04
-8.72991e-01	0.00000e+00	8.95192e-04
-8.72941e-01	0.00000e+00	8.95316e-04
-8.72891e-01	0.00000e+00	8.95439e-04
-8.72841e-01	0.00000e+00	8.95563e-04
-8.72791e-01	0.00000e+00	8.95686e-04
-8.72741e-01	0.00000e+00	8.95810e-04
-8.72691e-01	0.00000e+00	8.95934e-04
-8.72641e-01	0.00000e+00	8.96057e-04
-8.72592e-01	0.00000e+00	8.96181e-04
-8.72542e-01	0.00000e+00	8.96305e-04
-8.72492e-01	0.00000e+00	8.96428e-04
-8.72442e-01	0.00000e+00	8.96552e-04
-8.72392e-01	0.00000e+00	8.96676e-04
-8.72342e-01	0.00000e+00	8.96799e-04
-8.72292e-01	0.00000e+00	8.96923e-04
-8.72242e-01	0.00000e+00	8.97047e-04
-8.72192e-01	0.00000e+00	8.97170e-04
-8.72142e-01	0.00000e+00	8.97294e-04
-8.72092e-01	0.00000e+00	8.97418e-04
-8.72042e-01	0.00000e+00	8.97542e-04
-8.71992e-01	0.00000e+00	8.97665e-04
-8.71942e-01	0.00000e+00	8.97789e-04
-8.71892e-01	0.00000e+00	8.97913e-04
-8.71842e-01	0.00000e+00	8.98037e-04
-8.71792e-01	0.00000e+00	8.98161e-04
-8.71742e-01	0.00000e+00	8.98284e-04
-8.71692e-01	0.00000e+00	8.98408e-04
-8.71642e-01	0.00000e+00	8.98532e-04
-8.71592e-01	0.00000e+00	8.98656e-04
-8.71542e-01	0.00000e+00	8.98780e-04
-8.71492e-01	0.00000e+00	8.98904e-04
-8.71442e-01	0.00000e+00	8.99028e-04
-8.71392e-01	0.00000e+00	8.99151e-04
-8.71342e-01	0.00000e+00	8.99275e-04
-8.71292e-01	0.00000e+00	8.99399e-04
-8.71242e-01	0.00000e+00	8.99523e-04
-8.71193e-01	0.00000e+00	8.99647e-04
-8.71143e-01	0.00000e+00	8.99771e-04
-8.71093e-01	0.00000e+00	8.99895e-04
-8.71043e-01	0.00000e+00	9.00019e-04
-8.70993e-01	0.00000e+00	9.00143e-04
-8.70943e-01	0.00000e+00	9.00267e-04
-8.70893e-01	0.00000e+00	9.00392e-04
-8.70843e-01	0.00000e+00	9.00516e-04
-8.70793e-01	0.00000e+00	9.00640e-04
-8.70743e-01	0.00000e+00	9.00764e-04
-8.70693e-01	0.00000e+00	9.00888e-04
-8.70643e-01	0.00000e+00	9.01012e-04
-8.70593e-01	0.00000e+00	9.01136e-04
-8.70543e-01	0.00000e+00	9.01261e-04
-8.70493e-01	0.00000e+00	9.01385e-04
-8.70443e-01	0.00000e+00	9.01509e-04
-8.70393e-01	0.00000e+00	9.01633e-04
-8.70343e-01	0.00000e+00	9.01758e-04
-8.70293e-01	0.00000e+00	9.01882e-04
-8.70243e-01	0.00000e+00	9.02006e-04
-8.70193e-01	0.00000e+00	9.02131e-04
-8.70143e-01	0.00000e+00	9.02255e-04
-8.70093e-01	0.00000e+00	9.02379e-04
-8.70043e-01	0.00000e+00	9.02504e-04
-8.69993e-01	0.00000e+00	9.02628e-04
-8.69943e-01	0.00000e+00	9.02753e-04
-8.69893e-01	0.00000e+00	9.02877e-04
-8.69843e-01	0.00000e+00	9.03001e-04
-8.69793e-01	0.00000e+00	9.03126e-04
-8.69744e-01	0.00000e+00	9.03250e-04
-8.69694e-01	0.00000e+00	9.03375e-04
-8.69644e-01	0.00000e+00	9.03499e-04
-8.69594e-01	0.00000e+00	9.03624e-04
-8.69544e-01	0.00000e+00	9.03748e-04
-8.69494e-01	0.00000e+00	9.03873e-04
-8.69444e-01	0.00000e+00	9.03997e-04
-8.69394e-01	0.00000e+00	9.04122e-04
-8.69344e-01	0.00000e+00	9.04246e-04
-8.69294e-01	0.00000e+00	9.04371e-04
-8.69244e-01	0.00000e+00	9.04496e-04
-8.69194e-01	0.00000e+00	9.04620e-04
-8.69144e-01	0.00000e+00	9.04745e-04
-8.69094e-01	0.00000e+00	9.04870e-04
-8.69044e-01	0.00000e+00	9.04994e-04
-8.68994e-01	0.00000e+00	9.05119e-04
-8.68944e-01	0.00000e+00	9.05244e-04
-8.68894e-01	0.00000e+00	9.05368e-04
-8.68844e-01	0.00000e+00	9.05493e-04
-8.68794e-01	0.00000e+00	9.05618e-04
-8.68744e-01	0.00000e+00	9.05742e-04
-8.68694e-01	0.00000e+00	9.05867e-04
-8.68644e-01	0.00000e+00	9.05992e-04
-8.68594e-01	0.00000e+00	9.06117e-04
-8.68544e-01	0.00000e+00	9.06242e-04
-8.68494e-01	0.00000e+00	9.06366e-04
-8.68444e-01	0.00000e+00	9.06491e-04
-8.68394e-01	0.00000e+00	9.06616e-04
-8.68345e-01	0.00000e+00	9.06741e-04
-8.68295e-01	0.00000e+00	9.06866e-04
-8.68245e-01	0.00000e+00	9.06991e-04
-8.68195e-01	0.00000e+00	9.07116e-04
-8.68145e-01	0.00000e+00	9.07241e-04
-8.68095e-01	0.00000e+00	9.07366e-04
-8.68045e-01	0.00000e+00	9.07491e-04
-8.67995e-01	0.00000e+00	9.07616e-04
-8.67945e-01	0.00000e+00	9.07741e-04
-8.67895e-01	0.00000e+00	9.07866e-04
-8.67845e-01	0.00000e+00	9.07991e-04
-8.67795e-01	0.00000e+00	9.08116e-04
-8.67745e-01	0.00000e+00	9.08241e-04
-8.67695e-01	0.00000e+00	9.08366e-04
-8.67645e-01	0.00000e+00	9.08491e-04
-8.67595e-01	0.00000e+00	9.08616e-04
-8.67545e-01	0.00000e+00	9.08741e-04
-8.67495e-01	0.00000e+00	9.08866e-04
-8.67445e-01	0.00000e+00	9.08991e-04
-8.67395e-01	0.00000e+00	9.09116e-04
-8.67345e-01	0.00000e+00	9.09241e-04
-8.67295e-01	0.00000e+00	9.09367e-04
-8.67245e-01	0.00000e+00	9.09492e-04
-8.67195e-01	0.00000e+00	9.09617e-04
-8.67145e-01	0.00000e+00	9.09742e-04
-8.67095e-01	0.00000e+00	9.09867e-04
-8.67045e-01	0.00000e+00	9.09993e-04
-8.66995e-01	0.00000e+00	9.10118e-04
-8.66945e-01	0.00000e+00	9.10243e-04
-8.66896e-01	0.00000e+00	9.10369e-04
-8.66846e-01	0.00000e+00	9.10494e-04
-8.66796e-01	0.00000e+00	9.10619e-04
-8.66746e-01	0.00000e+00	9.10745e-04
-8.66696e-01	0.00000e+00	9.10870e-04
